"HS_ID","Skupina","Podskupina","Kategorie výrobku","Zdroj","Included","CAGR_2022_30_ANALYSIS","IS_REALCAGR","CAGR_2022_30_FORECAST","CZ_Nazev","ENG_Nazev","Upravováno na novou HS22 terminologii","Odkud","Nově vloženo","Proč, odkud","IMF","","","","","","","","","",""
"441873","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Sestavené podlahové desky z bambusu nebo<br>alespoň s vrchní vrstvou (nášlapná vrstva)<br>z bambusu","Wood: assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo","","","Ano","IMF","1","","","","","","","","","",""
"560314","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Textilie z chemic.vláken o hmot. nad<br>150g/m2","Nonwovens: whether or not impregnated, coated, covered or laminated, of man-made filaments, (weighing more than 150g/m2)","","","Ano","IMF","1","","","","","","","","","",""
"701913","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Příze, skleněná lunta ze skleněných vláken<br>(kromě střiže (chopped strands) ze skleněných<br>vláken o délce <= 50 mm<br>a prame","Glass fibres: (including glass wool), yarns and slivers","","","Ano","IMF","1","","","","","","","","","",""
"701914","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Mechanicky pojené rohože ze skleněných vláken","Glass fibres: (including glass wool), mechanically bonded mats","","","Ano","IMF","1","","","","","","","","","",""
"701915","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Chemicky pojené rohože ze skleněných vláken","Glass fibres: (including glass wool), chemically bonded mats","","","Ano","IMF","1","","","","","","","","","",""
"701919","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Koláče ze skleněných vláken (textile cakes)<br>a střiže (chopped strands) o délce<br>> 50 mm","Glass fibres: (including glass wool), threads and mats, other than mechanically or chemically bonded mats","","","Ano","IMF","1","","","","","","","","","",""
"701961","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Tkaniny z pramenců (rovings) s uzavřeným<br>očkem ze skleněných vláken","Glass fibres: mechanically bonded fabrics and closed woven fabrics of rovings","","","Ano","IMF","1","","","","","","","","","",""
"701962","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Textilie z pramenců (rovings) s uzavřeným<br>očkem ze skleněných vláken, mechanicky pojené<br>(kromě tkanin)","Glass fibres: non-woven mechanically bonded fabrics and closed fabrics of rovings","","","Ano","IMF","1","","","","","","","","","",""
"701963","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Tkaniny s uzavřeným očkem, v plátnové<br>vazbě, ze skleněných přízí (kromě povrstvených<br>nebo laminovaných)","Glass fibres: mechanically bonded fabrics and closed woven fabrics, plain weave, of yarns, not coated or laminated (other than rovings)","","","Ano","IMF","1","","","","","","","","","",""
"701964","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Tkaniny s uzavřeným očkem, v plátnové<br>vazbě, ze skleněných přízí, povrstvené nebo<br>laminované","Glass fibres: closed woven fabrics, plain weave, of yarns, coated or laminated, (other than rovings)","","","Ano","IMF","1","","","","","","","","","",""
"701965","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Tkaniny s otevřeným očkem ze skleněných<br>vláken, o šířce <= 30 cm","Glass fibres: open woven fabrics of a width not exceeding 30cm","","","Ano","IMF","1","","","","","","","","","",""
"701966","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Tkaniny s otevřeným očkem ze skleněných<br>vláken, o šířce > 30 cm","Glass fibres: open woven fabrics of a width exceeding 30cm","","","Ano","IMF","1","","","","","","","","","",""
"701969","A03. Budovy","A03a. Snižování energetické náročnosti budov","Zateplení, izolace","IMF","IN","","N","0.0400","Mechanicky pojené textilie ze skleněných vláken<br>(kromě textilií z pramenců (rovings) s<br>uzavřeným očkem a tkanin)","Glass fibres: fabrics n.e.c. in item no. 7019.6","","","Ano","IMF","1","","","","","","","","","",""
"840681","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Parní turbiny pro pohon lodí s<br>výkonem nad 40","Turbines: steam and other vapour turbines, (for other than marine propulsion), of an output exceeding 40MW","","","Ano","IMF","1","","","","","","","","","",""
"851411","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Lisy pro izostatické lisování za tepla","Furnaces and ovens: electric, for industrial or laboratory use, resistance heated: hot isostatic presses","","","Ano","IMF","1","","","","","","","","","",""
"851419","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Průmyslové nebo laboratorní pece vyhřívané působením<br>odporů (kromě lisů pro izostatické lisování<br>za tepla a těch pro vý","Furnaces and ovens: electric, for industrial or laboratory use, resistance heated: other than hot isostatic presses, for the manufacture of semiconductor devices on semiconductor wafers","","","Ano","IMF","1","","","","","","","","","",""
"851431","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Pece s elektronovým svazkem","Furnaces and ovens: electric, for industrial or laboratory use, other than those functioning by induction, dielectric loss or resistance heated, electron beam furnaces","","","Ano","IMF","1","","","","","","","","","",""
"851432","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Plazmové a vakuové obloukové pece","Furnaces and ovens: electric, for industrial or laboratory use, other than those functioning by induction, dielectric loss or resistance heated, plasma and vacuum arc furnaces","","","Ano","IMF","1","","","","","","","","","",""
"851439","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Elektrické průmyslové nebo laboratorní pece (kromě<br>pecí vyhřívaných působením odporů, pecí pracujících<br>indukčně nebo die","Furnaces and ovens: electric, for industrial or laboratory use, other than those functioning by induction, dielectric loss or resistance heated, other than electron beam, plasma or vacuum arc furnaces","","","Ano","IMF","1","","","","","","","","","",""
"853120","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Návěstní panely se zabudovanými zařízeními z<br>kapalných krystalů (LCD) nebo diodami vyzařujícími<br>světlo (LED) (kromě pro","Signalling apparatus: electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), excluding those of heading no. 8512 or 8530","","","Ano","IMF","1","","","","","","","","","",""
"853224","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Kondenzátory el.pevné,keram.dielektr,vícevrst","Electrical capacitors: fixed, ceramic dielectric, multilayer","","","Ano","IMF","1","","","","","","","","","",""
"853951","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","LED moduly","Lamps: light-emitting diode (LED) light sources, light-emitting diode (LED) modules","","","Ano","IMF","1","","","","","","","","","",""
"853952","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","LED světelné zdroje s paticí","Lamps: light-emitting diode (LED) light sources, light-emitting diode (LED) lamps","","","Ano","IMF","1","","","","","","","","","",""
"854141","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Diody vyzařující světlo (LED)","Electrical apparatus: photosensitive semiconductor devices, light emitting diodes (LED)","","","Ano","IMF","1","","","","","","","","","",""
"854149","A04. Výroba nízkoemisní elektřiny a paliv","A04b. Solární","Komponenty pro solární energetiku","IMF","IN","","N","0.0400","Fotosenzitivní polovodičová zařízení (kromě fotovoltaických generátorů<br>a fotovoltaických článků)","Electrical apparatus: photosensitive semiconductor devices, diodes other than light emitting diodes and photovoltaic cells whether or not assembled in modules or made up into panels","","","Ano","IMF","1","","","","","","","","","",""
"870220","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Motorová vozidla pro dopravu >= 10<br>osob, s diesel i elektrickým motorem","Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used","","","Ano","IMF","1","","","","","","","","","",""
"870230","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Motorová vozidla pro dopravu >= 10<br>osob, se zážeh. i elektrickým motorem","Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used","","","Ano","IMF","1","","","","","","","","","",""
"870240","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Motorová vozidla pro dopravu >= 10<br>osob, pouze s elektrickým motorem","Vehicles: public transport type (carries 10 or more persons, including driver), with only electric motor for propulsion, new or used","","","Ano","IMF","1","","","","","","","","","",""
"870340","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Osobní automobily se spalovacím i elektrickým motorem (spark ignition), nenabíjené z externího zdroje","Vehicles: with both spark-ignition internal combustion piston engine and electric motor for propulsion, incapable of being charged by plugging to external source of electric power","","","Ano","IMF","1","","","","","","","","","",""
"870350","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Osobní automobily se spalovacím i elektrickým motorem (compression ignition), nenabíjené z externího zdroje","Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, incapable of being charged by plugging to external source of electric power","","","Ano","IMF","1","","","","","","","","","",""
"870360","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Osobní automobily se spalovacím i elektrickým motorem (spark ignition), nabíjené z externího zdroje","Vehicles: with both spark-ignition internal combustion piston engine and electric motor for propulsion, capable of being charged by plugging to external source of electric power","","","Ano","IMF","1","","","","","","","","","",""
"870370","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Osobní automobily se spalovacím i elektrickým motorem (compression ignition), nabíjené z externího zdroje","Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, capable of being charged by plugging to external source of electric power","","","Ano","IMF","1","","","","","","","","","",""
"870380","A02. Doprava","A02b. Automobilová (individuální, osobní i nákladní)","Hybridy, EV, vodíková vozidla","IMF","IN","","N","0.0400","Osobní automobiliy s elektrickým motorem pouze","Vehicles: with only electric motor for propulsion","","","Ano","IMF","1","","","","","","","","","",""
"871160","A02. Doprava","A02e. Cyklistika a jednostopá ","Kola, elektrokola, motocykly s elektromotorem","IMF","IN","","N","0.0400","Motocykly (včetně mopedů) a jízdní kola<br>s elektrickým hnacím motorem","Motorcycles (including mopeds) and cycles: fitted with auxiliary motor, with electric motor for propulsion, with or without side-cars: side-cars","","","Ano","IMF","1","","","","","","","","","",""
"902781","A01. Výroba, nízkoemisní výrobní postupy","A01a. Nízkoemisní výroba","IMF","IMF","IN","","N","0.0400","Hmotnostní spektrometry","Instruments and apparatus: for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, mass spectrometers","","","Ano","IMF","1","","","","","","","","","",""
